Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
5,9185739.475,390632.2958,-0.00336,0.02176,0.01232,nan,0.03085,0.02952,0.03045,-0.00005,-0.003,0.00928,0.01335,0.03371,0.05399,0.00209,nan,0.12124,-0.00366,0.03492,-0.00669,-0.00165,0.02828,0.01131,0.01224,0.02262,0.00852,0.01908,0.01908,0.01492,0.01492,0.01829,0.05297,0.06055,0.04565,0.01751,0.05124,0.0421,0.0257,0.02415
5,9159810.246,365379.1092,-0.00427,0.00654,0.00309,nan,0.02822,0.02913,0.00634,0.00551,0.06085,-0.00397,0.00487,0.04135,0.04343,-0.00014,nan,0.12905,-0.00168,0.00955,-0.00979,-0.0016,0.01314,0.00417,0.01146,0.02287,-0.00397,0.00487,-0.00502,0.01493,0.01493,0.05405,0.0236,0.05088,0.04327,0.01738,0.04334,0.03833,0.00652,0.02459
5,9203601.179,381180.7514,0.01323,0.01187,0.00242,-0.00173,0.06325,0.00839,0.02613,-0.0081,0.0074,0.00262,0.04087,0.01321,nan,nan,nan,0.14596,0.00108,0.01706,nan,-0.0011,0.00579,0.00208,0.00939,-0.00386,-0.00054,-0.00005,-0.00005,0.0236,0.0236,0.02115,-0.01734,nan,nan,0.0302,nan,0.03261,nan,0.04818
5,9184230.243,375857.3323,0.30255,0.08735,0.08121,0.42409,0.13224,0.29948,0.13809,0.46643,0.40272,0.29,0.40579,0.43078,0.41023,0.45809,nan,0.60982,0.54827,0.33813,0.65985,0.48438,0.19282,0.29101,nan,0.48795,0.55848,0.46617,0.46033,0.34143,0.34143,0.12859,0.35877,0.44967,0.3268,0.50826,0.26098,0.62595,0.42305,0.26782
5,9162475.712,366344.1414,-0.00927,0.01168,nan,0.03451,0.05653,0.02182,0.02179,0.00068,0.001,-0.01123,0.00613,0.03234,0.03735,-0.00716,nan,-0.01508,-0.0052,0.01671,-0.01086,-0.00182,0.02119,-0.01184,-0.01012,-0.00576,-0.00412,-0.01219,-0.00585,0.01145,0.01145,0.02013,0.04047,0.03508,0.0176,0.01166,0.04774,0.0426,0.0157,0.02356
5,9164800.437,391991.6263,-0.00912,0.00355,-0.02496,0.01832,0.02805,0.02873,0.02252,0.00386,0.01157,0.00638,0.00166,0.03485,0.03224,0.0091,nan,0.27235,-0.00353,0.02114,0.01352,-0.00176,0.03547,-0.02252,0.02645,-0.01818,0.00565,0.38792,0.38588,0.00906,0.00906,0.01913,0.06193,0.04256,0.03725,0.01382,0.06186,0.05269,0.02171,0.03352
5,9160689.832,365692.1822,-0.00802,0.00786,nan,0.03776,0.02446,0.01804,0.01011,0.01035,-0.00775,-0.00399,-0.02878,0.02377,0.02849,0.00046,nan,-0.01325,-0.00424,-0.00241,0.00865,-0.00319,0.01908,0.00392,0.00159,-0.00292,0.02563,0.00126,0.00022,0.00377,0.00377,0.00911,0.0175,0.04768,0.02673,0.01263,0.03609,0.03274,0.0091,0.0267
5,9174855.118,368915.381,-0.01137,0.00946,0.01776,0.02911,0.02344,0.02025,0.00927,0.00642,-0.01098,0.00596,0.00564,0.02891,0.05473,-0.00834,nan,-0.01572,-0.0057,0.01048,-0.00764,-0.0022,0.02828,-0.00517,-0.01085,0.00234,0.0157,-0.00466,-0.00342,0.0007,0.0007,0.00313,0.02066,0.04767,0.0138,0.00976,0.04036,0.02392,0.01347,0.02014
5,9193407.343,380814.843,0.06547,0.13904,0.08766,0.11473,0.14508,0.12283,0.11893,0.03458,0.0528,0.11881,0.06088,0.05383,0.048,0.05701,0.07304,0.11789,0.04694,0.10074,0.03793,0.01634,0.04922,0.09609,0.09817,0.02351,0.05656,0.10016,0.10147,0.06437,0.06437,0.09372,0.09614,0.06304,0.14899,0.09718,nan,0.07453,0.05728,0.13419
5,9186985.599,367990.0768,-0.00756,0.01245,nan,0.00671,0.03238,0.02281,0.01672,-0.00082,0.00647,0.01962,0.0158,0.01404,0.04045,0.00269,nan,-0.00214,-0.00301,0.0215,-0.0027,-0.00099,0.02697,0.00365,nan,0.05276,0.00032,0.03902,0.04287,0.01011,0.01011,0.01189,0.01807,0.04376,0.04888,0.02419,0.0361,0.02341,0.00702,0.02277
5,9172334.783,388460.3146,-0.00398,0.01216,0.00791,0.03168,0.03755,0.02812,0.01695,0.0117,0.0077,0.01526,0.04584,0.05164,0.02676,0.00311,nan,-0.01496,-0.00188,0.03052,-0.00638,-0.0016,0.0291,0.10061,0.20902,0.21324,0.07601,0.29929,0.32199,0.01439,0.01439,0.0207,0.04811,0.05131,0.05419,0.01076,0.05271,0.03387,0.00859,0.02238
5,9185922.948,376231.1955,0.27309,0.26931,0.31129,0.27593,nan,0.33417,0.24813,0.19537,0.35928,0.29846,0.32599,0.26889,0.24182,0.38204,0.34669,0.25131,0.2377,0.26097,0.25574,0.26136,0.3207,0.29568,nan,0.36828,0.28507,0.2603,0.31273,0.33363,0.33363,0.31733,0.2722,0.35437,0.30993,0.36055,0.39178,0.43097,0.38352,0.33209
5,9167764.39,386301.3883,-0.01327,0.01691,-0.00566,0.01195,0.01557,0.02275,0.00384,0.00335,-0.00032,-0.00005,-0.01882,0.03641,0.05038,0.00097,nan,0.14799,-0.00828,0.01616,-0.00516,-0.00127,0.02268,-0.02042,0.00727,-0.00056,-0.00161,0.27043,0.35766,0.00177,0.00177,0.01964,0.04728,0.02667,0.03798,0.01043,0.02132,0.03585,0.01427,0.02966
5,9169532.438,371711.1609,-0.00373,0.02465,0.01137,0.0538,0.02509,0.03074,0.05804,0.0007,0.10965,0.13492,0.35073,0.03562,0.01774,-0.00997,nan,0.13027,0.00242,0.00626,nan,-0.0011,0.03447,0.09852,nan,0.11257,0.01807,0.34562,0.37316,0.01031,0.01031,0.01036,0.05919,0.03007,0.02332,0.01227,0.07096,0.02456,0.03428,0.02515
5,9188919.343,374561.1214,-0.01054,-0.00649,nan,0.02763,0.02261,0.01392,0.00396,0.01066,-0.00435,-0.01295,-0.01927,0.02014,0.02929,-0.00325,nan,-0.01385,-0.00212,0.01086,0.00897,-0.004,0.01592,-0.00241,0.01213,0.0321,-0.00704,-0.00064,-0.00263,0.00544,0.00544,0.00577,0.01819,0.04247,0.01152,0.01214,0.03066,0.04075,0.0087,0.01686
5,9179304.096,375366.871,-0.00965,0.00217,0.01521,0.02834,0.02349,0.02656,0.01391,0.01353,0.01064,0.00145,0.03361,0.03454,0.03638,-0.00373,nan,0.14022,-0.0044,0.01094,-0.00317,-0.00226,0.02246,0.03005,nan,0.11089,0.00144,0.14737,0.16378,0.01376,0.01376,0.02186,0.05583,0.03185,0.03519,0.01452,0.0441,0.02917,0.01726,0.01709
5,9166541.275,386865.403,-0.01262,0.01902,nan,0.06251,0.02104,0.02002,0.01244,0.01538,-0.01004,0.00498,-0.02626,0.01675,0.0311,-0.00649,nan,-0.02225,-0.00701,0.01166,-0.00504,-0.00237,0.01761,-0.00873,0.04297,-0.00414,-0.00655,-0.00388,-0.00649,0.00594,0.00594,0.00998,0.0863,0.03096,0.03152,0.00639,0.0411,0.03508,0.00268,0.02391
5,9184890.773,379221.2237,0.16995,0.15881,0.13972,0.13586,nan,0.15948,0.16766,0.0605,0.09411,0.15903,0.13892,0.10967,0.09938,0.13302,0.06251,0.09289,0.10911,0.11304,0.11823,0.07651,0.10377,0.12376,0.17083,0.08011,0.10457,0.13402,0.12838,0.13278,0.13278,0.16777,0.11862,0.11493,0.14984,0.12747,nan,0.14894,0.13698,0.20058
5,9186607.888,367055.2396,-0.01354,0.01682,-0.00198,-0.01385,-0.03192,0.0273,0.07246,-0.04303,-0.02851,0.01779,0.01005,-0.01816,0.00328,-0.01891,-0.00465,0.10029,-0.04395,0.00751,-0.04843,-0.06361,-0.02242,0.01131,-0.02114,-0.06771,-0.01328,0.01263,0.01684,-0.01435,-0.01435,0.01085,0.0199,-0.00183,0.0167,0.0002,nan,0.01589,-0.02545,0.0534
5,9195406.925,382600.1964,0.01162,0.00258,0.00435,-0.00649,0.0531,0.00799,0.02155,-0.00978,0.00081,0.00326,0.00886,0.01556,0.05147,nan,nan,0.13006,0.00065,0.00724,nan,nan,0.00219,0.01094,0.01373,-0.01025,-0.00131,-0.00149,-0.00149,0.01062,0.01062,0.00344,-0.01825,nan,nan,0.01289,nan,0.0305,nan,0.04462
5,9179771.682,371285.3755,0.10092,0.13533,0.08007,0.16673,0.0699,0.14943,0.15147,0.09395,0.10124,0.08197,0.13383,0.11068,0.10641,0.08044,0.14529,0.13185,0.0697,0.1367,0.09189,0.07493,0.10548,0.12433,nan,0.08283,0.12294,0.12415,0.11681,0.1087,0.1087,0.12706,0.12177,0.14143,0.15843,0.12133,0.17386,0.09564,0.10808,0.14405
5,9187816.345,379614.5424,0.30259,0.2244,0.30568,0.31643,0.26921,0.28459,0.2973,0.12204,0.16617,0.19005,0.18184,0.21576,0.18384,0.28225,0.22274,0.16197,0.26916,0.21234,0.22474,0.18081,0.2424,0.18342,nan,0.33452,0.20457,0.23454,0.16885,0.31004,0.31004,0.30685,0.2491,0.22833,0.25184,0.26123,0.38052,0.29141,0.20975,0.29292
5,9184527.401,379219.3178,0.2162,0.16097,0.231,0.31374,0.20521,0.20904,0.27575,0.24906,0.19853,0.23679,0.23586,0.27864,0.21264,0.23017,0.30615,0.17553,0.24627,0.2186,0.25204,0.29124,0.15301,0.25995,0.12936,0.28651,0.15017,0.18507,0.23938,0.24151,0.24151,0.11343,0.2543,0.2296,0.19008,0.22398,nan,0.25646,0.12966,0.29063
5,9202799.02,381274.8591,0.04002,0.01393,0.01029,0.0023,0.11253,0.01686,0.03702,0.02677,0.00774,0.01735,0.02016,0.02084,nan,nan,nan,0.11471,0.05933,0.16883,nan,0.0381,0.02836,0.0113,nan,0.00175,0.0033,0.00557,0.00557,0.00513,0.00513,0.00043,-0.01646,nan,nan,0.02552,nan,0.0378,nan,0.05797
5,9183404.828,372623.4146,0.32749,0.19611,0.29797,0.29723,0.19049,0.22626,0.22942,0.19816,0.21705,0.24069,0.19462,0.29033,0.31365,0.3084,nan,0.27401,0.24774,0.29369,nan,0.32538,0.24545,0.19324,nan,0.21158,0.29542,0.23574,0.25512,0.27323,0.27323,0.30091,0.30853,0.27311,0.44306,0.31285,0.33355,0.34099,0.38337,0.24475
5,9181516.047,380099.727,0.16943,0.16897,0.18616,0.20761,0.11959,0.14921,0.17404,0.05011,0.0937,0.15268,0.1774,0.16197,0.10837,nan,0.08501,0.17267,0.11483,0.15067,0.14766,0.07881,0.15069,0.151,nan,0.11399,0.1,0.15312,0.14488,0.13105,0.13105,0.11342,0.14805,0.11559,0.15068,0.09016,0.1969,0.13206,0.14259,0.18499
5,9163533.579,365926.987,-0.01501,0.01541,nan,0.01267,0.01872,0.02017,0.00898,0.01275,-0.00432,-0.00083,0.01349,0.01892,0.02724,-0.00769,nan,0.11131,-0.00839,0.01529,-0.00694,-0.00281,0.01443,-0.00833,-0.01254,-0.00524,-0.0083,0.00068,-0.00313,0.00615,0.00615,0.00463,0.0195,0.02675,0.04292,0.00662,0.03387,0.03238,0.0122,0.01494
5,9187898.018,379580.8058,0.01498,0.08158,0.04167,0.02209,0.03526,0.10713,0.08181,0.03166,0.06417,0.09552,0.08229,0.06308,0.0662,0.01519,0.11606,0.11777,0.04912,0.06673,0.03646,0.03293,0.06298,0.06409,0.08095,0.03001,0.04374,0.07218,0.069,0.06808,0.06808,0.10168,0.12468,0.04445,0.06881,0.04852,0.10054,0.10373,0.08564,0.16689
5,9190184.677,378552.2841,0.33973,0.26151,0.19077,0.43184,0.37208,0.33204,0.26672,0.28667,0.29697,0.22073,0.18226,0.30747,0.32333,0.40215,0.25284,0.23053,0.31595,0.28609,0.25614,0.34841,0.31688,0.23517,0.15796,0.31097,0.27093,0.26821,0.26405,0.32547,0.32547,0.35753,0.29724,0.28867,0.40496,0.27337,0.31014,0.2809,0.32145,0.33589
5,9187533.479,368702.2694,0.30857,0.28528,0.28964,0.28661,0.29089,0.24297,0.21788,0.15587,0.21203,0.19814,0.18303,0.20898,0.28115,0.21426,0.27896,0.13284,0.24236,0.21491,0.17168,0.2519,0.24221,0.2586,0.19136,0.2471,0.26917,0.19582,0.19401,0.2707,0.2707,0.2822,0.26133,0.30958,0.24388,0.29401,nan,0.27955,0.28279,0.27309
5,9160466.209,365546.8269,-0.00828,0.004,-0.00187,0.05706,0.02536,0.01805,0.00609,0.01609,0.00202,0.00348,-0.02918,0.02717,0.02554,0.00159,nan,-0.00779,-0.00457,0.00629,-0.01213,-0.00353,0.02221,0.0021,0.00049,0.02189,-0.00546,0.00024,-0.00746,-0.00109,-0.00109,0.00967,0.04692,0.0476,0.02978,0.01148,0.03074,0.03365,0.0097,0.02909
5,9163537.306,366661.2177,-0.01016,0.01702,0.00344,0.05111,0.02318,0.01707,0.01449,0.01316,0.0224,0.00564,-0.04203,0.03324,0.03078,-0.00425,nan,0.03916,-0.00507,0.01339,-0.00937,-0.00033,0.02689,0.00451,nan,-0.00535,0.0019,0.11029,0.13822,0.00998,0.00998,0.0101,0.05769,0.02808,0.03612,0.01249,0.04401,0.02385,0.0224,0.01564
5,9182870.882,376980.5005,0.20593,0.28245,0.25609,0.38127,0.3665,0.43445,0.35044,0.55177,0.26012,0.44291,0.27885,0.38545,0.34527,0.30471,0.41373,0.24108,0.33666,0.41471,0.28709,0.39716,0.21134,0.43754,0.18283,0.40414,0.18796,0.23441,0.29514,0.29739,0.29739,0.15885,0.42807,0.37095,0.41831,0.50097,nan,0.50072,0.43964,0.49086
5,9160780.776,364981.865,0.31943,0.32368,0.19821,0.3314,0.45024,0.3991,0.25796,0.40524,0.22284,0.28034,0.35316,0.46703,0.46022,0.27528,nan,0.28727,0.2781,0.45348,0.36991,0.18768,0.24805,0.29037,0.247,0.5246,0.44691,0.28839,0.31989,0.47339,0.47339,0.4224,0.41115,0.389,0.27913,0.50386,0.44148,0.39569,0.2215,0.35461
5,9161267.527,366344.4176,-0.01176,0.01466,nan,0.02902,0.02341,0.0159,0.01739,0.00344,0.0128,-0.01109,-0.05721,0.0079,0.05663,-0.00696,nan,-0.01138,-0.00676,0.00631,-0.00999,-0.0034,0.01438,-0.00275,nan,-0.00886,-0.00772,-0.00124,0.00005,0.00335,0.00335,0.0026,0.03625,0.03978,0.01442,0.01714,0.03866,0.03647,0.01079,0.0267
5,9181451.383,385129.1376,0.17521,0.1257,0.13944,0.26424,nan,0.11391,0.10181,0.0087,0.09973,0.12641,0.12679,0.27032,0.29178,0.28961,0.42997,0.22064,0.32814,0.29372,0.18831,0.3604,0.47394,0.3832,0.46949,0.52379,0.32672,0.34593,0.34882,0.51241,0.51241,0.36578,0.25862,0.38283,0.61882,0.37463,0.37481,0.39661,0.32982,0.38934
5,9162769.532,365013.8574,-0.00823,0.01439,0.00353,0.02777,0.03075,0.02887,0.00955,0.02104,0.0473,0.01503,0.0148,0.03471,0.03937,-0.00068,nan,0.15961,-0.00397,0.01942,0.00729,0.00006,0.02636,0.00675,-0.00103,0.00581,-0.00243,0.00498,0.00715,0.0169,0.0169,0.0221,0.06053,0.04338,0.05695,0.01444,0.05003,0.04014,0.02525,0.03291
5,9186403.795,372715.5439,-0.0007,0.01964,nan,0.0071,0.0422,0.03076,0.00893,0.0228,0.02885,0.03353,0.00581,0.0308,0.04019,0.0166,nan,0.01299,0.00983,0.029,nan,-0.00132,0.02369,0.01208,nan,0.02364,0.00957,0.00251,0.0046,0.02726,0.02726,0.09484,0.06026,0.05777,0.04455,0.02605,0.0521,0.03328,0.02526,0.02975
5,9173103.468,374016.92,-0.00472,0.03267,nan,0.06217,0.02634,0.03134,0.00628,-0.00341,0.04583,0.20076,0.37271,0.03664,0.07498,-0.00949,nan,0.13367,-0.00592,0.00337,-0.03148,0,0.02107,0.20207,nan,0.04941,0.01895,0.34899,0.36459,0.01332,0.01332,0.01315,0.05395,0.04149,0.04861,0.01705,0.1,0.02557,0.0334,0.025
5,9186189.215,390835.1063,0.48364,0.37065,0.34593,0.45129,0.45294,0.45632,0.37376,0.42266,0.40238,0.43272,0.38265,0.42435,0.47967,0.46165,0.48326,0.30166,0.49239,0.41833,0.40517,0.47932,0.50795,0.43496,0.37173,0.42065,0.41468,0.32969,0.30959,0.45423,0.45423,0.45086,0.41743,0.48463,0.51576,0.46192,0.44198,0.50649,0.49328,0.52946
5,9169711.841,390889.9571,-0.00631,0.01045,0.00182,nan,0.02651,0.02236,0.01729,0.00459,0.00333,-0.00484,-0.01999,0.01624,0.02208,0.00667,nan,-0.01103,-0.00622,0.00438,-0.00939,-0.00391,0.00383,0.00415,0.00673,0.01786,0.02119,0.00382,-0.0086,0.00777,0.00777,0.02019,0.02255,0.05099,0.04639,0.01724,0.04447,0.03841,0.00686,0.02616
5,9163135.155,366434.1271,-0.0095,0.01262,nan,0.04431,0.05418,0.0772,0.01055,0.00428,0.01385,0.0084,-0.04905,0.0282,0.02462,-0.0035,nan,-0.00676,-0.00553,0.01717,-0.00503,-0.00188,0.01065,-0.01335,-0.01882,-0.0092,0.00281,0.12018,0.39697,0.00618,0.00618,-0.00921,0.05507,0.03421,0.02535,0.01203,0.04241,0.02049,0.01393,0.02385
5,9182230.649,364434.3443,0.17316,0.11346,0.10065,0.10955,0.07762,0.15599,0.10454,0.10129,0.08861,0.13315,0.1318,0.13379,0.13809,0.11875,0.15816,0.10172,0.1013,0.12568,0.06585,0.08098,0.09475,0.10062,0.14039,0.10438,0.06989,0.08169,0.07374,0.11189,0.11189,0.09848,0.13565,0.189,0.10047,0.10025,nan,0.13902,0.11314,0.14619
5,9179436.966,378054.8258,0.01423,0.00943,0.01018,0.00054,0.09604,0.0102,0.01805,-0.00515,0.00054,0.00567,0.02044,0.0186,nan,nan,nan,0.10548,0.00369,0.01884,nan,nan,0.00889,0.01431,nan,-0.00145,-0.00016,0.00348,0.00348,0.00845,0.00845,0.00713,-0.0256,nan,nan,0.01839,nan,0.0333,nan,nan
5,9164968.497,365859.8999,0.00351,0.00323,-0.00935,nan,0.03394,0.029,0.02746,0.00738,0.02346,-0.00067,0.09045,0.02847,0.04057,0.00916,nan,0.18605,-0.0054,0.0287,nan,-0.00214,0.02435,0.21839,nan,0.17323,0.00915,0.45983,0.44432,0.00666,0.00666,0.02008,0.04621,0.05221,0.03104,0.01541,0.05163,0.05731,0.03596,0.03273
5,9191652.657,378950.0777,0.14095,0.09854,0.16624,0.27526,0.11128,0.14868,0.13018,0.04578,0.11686,0.12102,0.15614,0.13396,0.09734,0.1634,0.19035,0.11133,0.13348,0.12144,0.1283,0.06513,0.12778,0.1347,0.12308,0.14796,0.09875,0.12684,0.13216,0.08961,0.08961,0.15853,0.16183,0.13246,0.1652,0.14665,0.12633,0.17427,0.11304,0.13197
5,9199492.169,384908.6672,0.01131,0.00648,0.00232,-0.00664,0.07045,0.00785,0.01609,-0.00735,0.00417,0.00673,0.02915,0.01264,0.06153,nan,nan,0.11609,0.00105,0.01246,nan,nan,0.00455,0.01115,0.01183,-0.00489,-0.00152,-0.00109,-0.00109,0.00847,0.00847,0.00482,-0.02025,nan,nan,0.01475,nan,0.02757,nan,0.04402
5,9187296.906,378303.1633,0.04317,0.10071,0.14504,0.06685,0.05803,0.07521,0.1122,0.02117,0.04582,0.05687,0.18829,0.0795,0.012,0.05117,0.13566,0.10951,0.02913,0.06676,0.0891,-0.01321,0.07306,0.07653,0.0427,0.10051,0.06362,0.0646,0.09416,0.08651,0.08651,0.07968,0.11604,0.15373,0.16625,0.06821,nan,0.11038,0.09336,0.11098
5,9169495.607,391016.298,-0.01127,0.01073,-0.00081,0.03674,0.02266,0.02067,0.01125,0.00452,-0.00179,-0.01652,0.01169,0.03008,0.06834,0.00602,nan,-0.01652,-0.00632,0.00844,-0.01013,-0.00287,0.01925,-0.00906,-0.01038,-0.00802,0.00165,-0.00484,-0.00187,0.01311,0.01311,0.00441,0.02916,0.04201,0.01492,0.01117,0.04364,0.02073,0.01317,0.02112
5,9185649.56,379480.1667,0.1975,0.21702,0.22137,0.24888,0.27144,0.23203,0.26969,0.14524,0.17039,0.22772,0.26684,0.23792,0.1781,0.21701,nan,0.15493,0.19635,0.26877,0.18898,0.20029,0.20975,0.20089,0.22881,0.22279,0.19026,0.21622,0.20537,0.20049,0.20049,0.19257,0.30321,0.20278,0.23702,0.19749,0.2417,0.20455,0.1721,0.21997
5,9179249.765,376240.5942,-0.01004,0.00306,0.00586,0.02798,0.02313,0.01789,0.00658,0.012,-0.0083,-0.00351,0.01401,0.01089,0.04491,0.00784,nan,-0.01157,-0.00739,0.01289,-0.00589,-0.00258,0.01969,-0.00448,-0.01474,0.01224,0.00498,-0.01296,-0.00679,0.00951,0.00951,-0.00043,0.02294,0.04975,0.02409,0.01636,0.0363,0.02423,0.01275,0.01493
5,9196694.122,383489.1941,0.01109,-0.00122,0.00435,-0.0059,0.05245,0.00797,0.03096,-0.01028,0.00277,0.00313,0.0066,0.01799,0.03994,nan,nan,0.10735,0.00008,0.01611,nan,nan,0.00417,0.01329,0.01916,-0.00445,-0.00103,-0.00221,-0.00221,0.00779,0.00779,-0.00241,-0.01719,nan,nan,0.01463,nan,0.02984,nan,0.04525
5,9163110.338,362608.8208,-0.0078,0.01479,0.00306,0.03081,0.02591,0.0283,0.00751,0.01434,0.03313,0.0088,-0.01435,0.02475,0.03293,-0.00233,nan,0.14925,-0.00988,0.02477,nan,-0.00133,0.03289,0.01162,-0.00849,0.00147,-0.00284,-0.00322,-0.00342,0.01526,0.01526,0.02204,0.02427,0.04494,0.06643,0.01793,0.06139,0.06011,0.02252,0.01779
5,9162728.116,363794.8742,0.00594,0.16101,0.08706,0.22108,0.18958,0.2726,0.28004,0.09787,0.0194,0.26906,0.25353,0.44356,0.05594,-0.00776,nan,0.1071,-0.0054,0.33628,0.29036,-0.01241,0.01828,0.3036,0.22942,0.46146,0.24265,0.27624,0.25921,0.21025,0.21025,0.22419,0.46864,0.19467,0.04009,0.30698,0.30565,0.16291,0.00729,0.03797
5,9181557.468,370937.9213,0.15115,0.13704,0.12893,0.13934,0.13286,0.1446,0.14596,0.03909,0.12104,0.11196,0.14436,0.10356,0.15892,0.10115,0.12372,0.15759,0.09054,0.13551,0.09518,0.05314,0.11836,0.12479,0.1301,0.09758,0.0922,0.12472,0.13012,0.13445,0.13445,0.18052,0.14912,0.13387,0.13383,0.12474,nan,0.1223,0.08858,0.12547
5,9188408.685,374763.268,-0.01287,0.02841,0.02013,0.23195,-0.06006,0.01617,0.02374,-0.04063,-0.0157,0.02458,0.09744,0.00039,0.00201,0.06644,-0.04447,0.09936,-0.02533,0.0119,-0.02017,0.02457,0.02254,0.03227,nan,-0.03052,-0.00817,0.03162,0.03023,-0.01656,-0.01656,0.0001,0.00894,0.00945,0.01356,-0.00709,nan,0.00884,0.0037,0.19093
5,9162739.715,366191.6082,-0.01031,0.03009,nan,0.03939,0.02473,0.02151,0.01729,0.00389,0.00218,-0.01507,0.0058,0.03078,0.03049,-0.00536,nan,-0.0143,-0.00977,0.02756,-0.0058,-0.00209,0.01643,-0.00651,-0.01661,-0.00651,-0.00144,0.24768,0.26382,0.00662,0.00662,0.01734,0.06328,0.02989,0.02709,0.01202,0.04377,0.02362,0.01458,0.01568
5,9165241.826,365429.5017,0.0383,0.00753,-0.01753,nan,0.03291,0.01898,0.02986,0.00658,0.01575,0.02502,0.17603,0.06064,0.03703,0.01157,nan,0.33328,-0.00521,0.02967,nan,-0.00137,0.02509,0.19562,0.49235,0.34097,-0.0174,0.24001,0.30237,0.01135,0.01135,0.01925,0.08824,0.04965,0.02821,0.01827,0.06669,0.0539,0.03615,0.03531
5,9189063.887,378262.6105,-0.00083,0.00451,nan,0.04647,0.04691,0.03107,0.0404,0.01375,0.01077,-0.0095,-0.02222,0.02257,0.02242,0.00724,nan,0.00773,0.00417,0.01316,nan,0.00731,0.02767,0.00511,nan,0.00408,0.00038,0.01846,0.02717,0.02199,0.02199,0.03234,0.05826,0.0557,0.04594,0.02594,0.04258,0.0344,0.02674,0.03188
5,9163373.315,365114.488,-0.00868,0.01676,0.01217,0.05661,0.02313,0.02783,0.01192,0.0087,0.0075,0.00175,0.02057,0.02471,0.03516,-0.00355,nan,0.14949,-0.00298,0.02127,nan,-0.00099,0.0275,0.00074,-0.00982,-0.00262,-0.00634,-0.00416,0.00257,0.006,0.006,0.01209,0.0309,0.03933,0.05408,0.01667,0.13129,0.05463,0.02387,0.01394
5,9179327.223,373671.1557,0.11167,0.1577,0.12133,0.23333,0.2213,0.22316,0.09257,0.20088,0.16788,0.20538,0.19546,0.20853,0.26482,0.08086,nan,0.14875,0.18088,0.23111,0.20399,0.16874,0.20432,0.15182,0.09063,0.18609,0.17981,0.14595,0.14959,0.19068,0.19068,0.20578,0.1713,0.2063,0.20932,0.17161,0.21223,0.14365,0.13109,0.17071
5,9187056.558,375492.8584,0.07102,0.13137,0.10396,0.24953,0.08815,0.13984,0.15418,-0.01321,0.00387,0.08197,0.10616,0.02287,-0.0093,0.00126,-0.02048,0.12718,0.01585,0.0829,0.01739,0.12098,0.0372,0.05494,0.03614,-0.00249,0.00423,0.08013,0.06399,0.0188,0.0188,0.06116,0.04889,0.02795,0.06951,0.04184,0.0634,0.03415,0.01868,0.09512
5,9182933.998,386854.8956,-0.0045,0.01489,0.01102,0.01436,0.02681,0.03605,0.01828,0.00499,0.00771,0.00572,0.01212,0.0402,0.02978,0.00324,nan,0.25123,-0.00162,0.02266,0.02155,-0.00044,0.02699,0.00519,-0.00859,-0.00059,-0.00638,-0.01132,-0.00144,0.00252,0.00252,0.01142,0.0501,0.04407,0.05573,0.01977,0.12571,0.06468,0.02376,0.0235
5,9187222.623,372515.6613,-0.00487,0.00517,0.00494,0.02126,0.03048,0.02118,0.00887,0.02027,0.00526,0.0022,-0.00212,0.02055,0.01986,0.0024,nan,-0.00932,-0.0006,0.01352,0.00996,-0.00375,0.00757,0.00126,0.00661,0.00713,0.00406,0.0034,0.00054,0.0035,0.0035,0.01389,-0.00166,0.04768,0.02914,0.01654,0.06215,0.02464,0.00756,0.02255
5,9178380.925,380649.7454,0.15149,0.17957,0.15814,0.30677,0.13493,0.21877,0.19986,0.10914,0.14393,0.18474,0.19511,0.17489,0.13237,0.11941,0.08096,0.19401,0.13867,0.17472,0.13714,0.13738,0.14909,0.15103,0.18493,0.1347,0.12626,0.17333,0.1779,0.19118,0.19118,0.20891,0.22653,0.16578,0.20525,0.17488,0.21514,0.20706,0.14072,nan
5,9194444.755,381320.3535,0.10762,0.09234,0.04831,0.05418,0.15651,0.03003,0.04417,0.02266,0.04236,0.05196,0.04235,0.10626,nan,nan,nan,0.10119,0.26681,0.11647,nan,0.45696,0.12469,0.11804,nan,0.07587,0.04379,0.04382,0.04382,0.21931,0.21931,0.15697,0.18991,nan,nan,0.14703,nan,0.26304,nan,0.14928
5,9162545.908,365625.0951,-0.00944,0.01308,0.01135,0.02905,0.02336,0.02243,0.01542,0.01733,0.0179,0.00321,0.01359,0.03373,0.07031,-0.00433,nan,-0.01444,-0.00437,0.01802,-0.00038,-0.0027,0.02301,0.00172,-0.01312,-0.00338,0.00812,-0.00136,0.01519,0.0079,0.0079,0.01862,0.01484,0.03532,0.03371,0.0096,0.03306,0.02412,0.01213,0.01739
